time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1766385836393015000,87.06401513671875,-0.13343732059001923,-0.010730988346040249,0.152891606092453,0.9791340231895447,0.02076130360364914,-0.3070695400238037,0.27410605549812317
1766385836403015000,87.07401489257812,-0.13268594443798065,-0.011277447454631329,0.15583768486976624,0.9787654876708984,0.02026582695543766,-0.3131425082683563,0.2726856768131256
1766385836413015000,87.08401513671875,-0.13192607462406158,-0.011677778325974941,0.1588747203350067,0.9783751368522644,0.020085833966732025,-0.3193604052066803,0.27130207419395447
1766385836423015000,87.09401489257813,-0.13111010193824768,-0.011643614619970322,0.15933680534362793,0.9784101247787476,0.020016103982925415,-0.3202950954437256,0.2696526348590851
1766385836433015000,87.10401513671874,-0.13015100359916687,-0.011268063448369503,0.15795092284679413,0.9787672162055969,0.020060831680893898,-0.3174315392971039,0.2676088511943817
1766385836443015000,87.11401489257813,-0.12889738380908966,-0.010827590711414814,0.1565215289592743,0.979167640209198,0.02013508975505829,-0.31447041034698486,0.2649667263031006
1766385836453015000,87.12401513671875,-0.12754276394844055,-0.010295741260051727,0.1556299775838852,0.9794927835464478,0.020525647327303886,-0.31256797909736633,0.2622033655643463
1766385836463015000,87.13401489257812,-0.12613767385482788,-0.009479116648435593,0.15440748631954193,0.9798763990402222,0.02139751985669136,-0.30992984771728516,0.2593909800052643
1766385836473015000,87.14401513671875,-0.12470982223749161,-0.008614478632807732,0.15282800793647766,0.9803146719932556,0.02226852811872959,-0.3065672218799591,0.25650936365127563
1766385836483015000,87.15401489257812,-0.12329208850860596,-0.007964756339788437,0.1518143266439438,0.9806569218635559,0.02286677062511444,-0.30439862608909607,0.25364312529563904
1766385836493015000,87.16401513671875,-0.12193571776151657,-0.007547076791524887,0.15200799703598022,0.9807997941970825,0.023343447595834732,-0.3047129213809967,0.25096064805984497
1766385836503015000,87.17401489257813,-0.1206965297460556,-0.007330247201025486,0.15277324616909027,0.9808358550071716,0.023598795756697655,-0.30622398853302,0.2485203891992569
1766385836513015000,87.18401513671876,-0.11947084963321686,-0.0072225839830935,0.15316921472549438,0.9809249639511108,0.02353132702410221,-0.30702149868011475,0.24603545665740967
1766385836523015000,87.19401489257812,-0.11841282248497009,-0.007242009975016117,0.153792604804039,0.9809555411338806,0.0233151838183403,-0.30830344557762146,0.24388393759727478
1766385836533015000,87.20401513671875,-0.11752795428037643,-0.0074803028255701065,0.1549805998802185,0.9808732271194458,0.022851141169667244,-0.31076905131340027,0.2420821189880371
1766385836543015000,87.21401489257812,-0.11679248511791229,-0.007652673404663801,0.15583880245685577,0.9808237552642822,0.022480707615613937,-0.3125523626804352,0.24057795107364655
1766385836553015000,87.22401513671875,-0.116370789706707,-0.007557740900665522,0.15592630207538605,0.980860710144043,0.022560305893421173,-0.3127148747444153,0.2397356480360031
1766385836563015000,87.23401489257813,-0.11587870866060257,-0.0075807636603713036,0.15622299909591675,0.9808715581893921,0.02242806926369667,-0.31332796812057495,0.23872977495193481
1766385836573015000,87.24401513671874,-0.11558715254068375,-0.007455462124198675,0.1562594771385193,0.9809011220932007,0.022599510848522186,-0.31337782740592957,0.23816409707069397
1766385836583015000,87.25401489257813,-0.11525604128837585,-0.0074643539264798164,0.15608060359954834,0.9809684753417969,0.022425414994359016,-0.3130280375480652,0.23745077848434448
1766385836593015000,87.26401513671875,-0.11494830995798111,-0.007490422111004591,0.15646708011627197,0.9809428453445435,0.022370195016264915,-0.3138181269168854,0.23683828115463257
